incident_month,incident_year,injury_severity,latitude,longitude,month_year,shark_behaviour_generic,shark_behaviour_specific,site_category_cleaned,state_names,victim_injury,location,provoked_unprovoked,victim_gender,victim_activity,shark_common_name,shark_scientific_name,no_sharks,reference,injury_location,data_source,shark_identification_method,shark_behaviour,victim_age
1,1946,major_lacerations,-33.983333333333334,151.08333333333334,1946-01-01,bit_leg,bit_leg,river,New South Wales,fatal,"georges river, oatley bay, sydney",unprovoked,female,swimming,bull shark,Carcharhinus leucas,1.0,"sharpe, shark&survl, smh 7.1.1946",leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,14.0
2,1946,major_lacerations,-31.933333333333334,115.75,1946-02-01,bit_leg,bit_leg,coastal,Western Australia,injured,"city beach, perth",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"sharpe,baldridge, the west australian 11.2.1946","thigh, calf, foot",media outlet,"tooth recovered, bite analysis, shark behaviour, direct observation",bit victim on leg,18.0
4,1946,major_lacerations,-16.783333333333335,145.7,1946-04-01,bit_leg,bit_leg,coastal,Queensland,fatal,"trinity beach, cairns",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe, courier mail 20.4.1946","arm, leg",media outlet,"bite analysis, shark behaviour",bit victim on leg,17.0
8,1946,major_lacerations,-16.716666666666665,145.63333333333333,1946-08-01,bit_other,bit_victim_on_body,coastal,Queensland,fatal,"ellis beach, cairns",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe,baldridge codes, canberra times 19.8.1946",torso,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on body,30.0
10,1946,minor_lacerations,-33.05,151.63333333333333,1946-10-01,bit_leg,bit_leg,estuary_harbour,New South Wales,injured,"lake macquarie, mark's point",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"green, shark&survl,baldridge, canberra times 15.10.1946",leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,15.0
11,1946,major_lacerations,-10.566666666666666,142.21666666666667,1946-11-01,bit_arm,bit_arm,island_open_ocean,Queensland,fatal,"thursday island, torre strait",provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,1.0,"balbridge, shark&survl,whitley, cairns post 22.11.1946",arm,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on arm,30.0
12,1946,minor_lacerations,-34.96666666666667,138.5,1946-12-01,bit_victim_on_hand,bit_victim_on_hand,coastal,South Australia,injured,"glenelg jetty, adelaide",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"green, shark&surv, baldridge, the advertiser 28.12.1946","arm, hand",media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on hand,23.0
7,1947,nan,-12.45,130.78333333333333,1947-07-01,unknown,unknown,estuary_harbour,Northern Territory,uninjured,darwin harbour,provoked,male,diving,tiger shark,Galeocerdo cuvier ,,the canberra times 25.7.1947,other: uninjured,media outlet,"shark behaviour, geographical location",unknown,
10,1947,major_lacerations,-16.55,139.4,1947-10-01,unknown,unknown,island_open_ocean,Queensland,injured,mornington island,unprovoked,male,other: standing in water,tiger shark,Galeocerdo cuvier ,1.0,"green, shark&survl.,baldridge, canberra times 29.10.1947",leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",unknown,
11,1947,major_lacerations,-31.333333333333332,152.83333333333334,1947-11-01,bit_leg,bit_leg,river,New South Wales,fatal,"port macquarie, wilson river",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"baldridge, shark&survl, smh 10.11.1947",leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,12.0
11,1947,minor_lacerations,-31.333333333333332,152.83333333333334,1947-11-01,bit_leg,bit_leg,river,New South Wales,injured,"port macquarie, wilson river",unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"baldridge, shark&survl. whitley, sunday telegraph 9.11.1947",foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,13.0
12,1947,minor_lacerations,-31.7,152.75,1947-12-01,bit_leg,bit_victims_leg,estuary_harbour,New South Wales,injured,"watson taylor lake, laurieton",provoked,male,fishing,bull shark,Carcharhinus leucas,1.0,smh 22.12.1947,thigh,media outlet,"shark behaviour, geographical location, direct observation",bit victims leg,9.0
1,1948,other_teeth_marks,-31.983333333333334,115.53333333333333,1948-01-01,bit_leg,bit_leg,island_open_ocean,Western Australia,injured,rottnest island,provoked,male,swimming,wobbegong,Orectolobidae,1.0,daily news 7.1.1948,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit leg,
2,1948,major_lacerations,-32.85,151.83333333333334,1948-02-01,bit_victim_on_leg_back,bit_leg_back,coastal,New South Wales,fatal,"stockton beach, newcastle",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe, ndsl journal, smh 13.2.1948","torso, leg",media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg & back,16.0
11,1948,major_lacerations,-9.633333333333333,142.68333333333334,1948-11-01,bit_leg,bit_leg,island_open_ocean,Queensland,injured,"torres strait, saibai island",provoked,male,snorkelling,tiger shark,Galeocerdo cuvier ,1.0,cairns post 20.11.1948,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit leg,41.0
12,1948,major_lacerations,-26.8,153.13333333333333,1948-12-01,bit_leg,bit_leg,coastal,Queensland,fatal,"caloundra, kings beach",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"goadby pers comm, green, baldridge, smh 27.12.1948","arm, leg, pelvic region",media outlet,"bite analysis, shark behaviour",bit victim on leg,28.0
12,1948,nan,-33.85,151.25,1948-12-01,circled,circled_victim,estuary_harbour,New South Wales,uninjured,"nielson park, sydney harbour",provoked,male,spearfishing,tiger shark,Galeocerdo cuvier ,1.0,truth  5.12.1948,other: uninjured,media outlet,direct observation,circled victim,
1,1949,nan,-33.88333333333333,151.26666666666668,1949-01-01,swam_under_victim_on_board,swam_under_victim_on_board,coastal,New South Wales,uninjured,"bondi north, ben buckler, sydney",provoked,male,boarding,whaler shark,Carcharhinidae,2.0,daily mirror 14.1.1949,other: uninjured,media outlet,shark behaviour,swam under victim on board,32.0
1,1949,minor_lacerations,-29.1,153.43333333333334,1949-01-01,bit_leg,bit_leg,coastal,New South Wales,injured,evans head,provoked,male,unknown,wobbegong,Orectolobidae,1.0,northern star (nsw) 18.1.1949,leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit leg,
1,1949,nan,-33.666666666666664,151.3,1949-01-01,knocked_victim_off_board,knocked_victim_off_board,coastal,New South Wales,uninjured,"mona vale beach, sydney",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,"sharpe, shark&survl, canberra times 14.1.1949",other: uninjured,media outlet,"shark behaviour, geographical location",knocked victim off board,0.0
1,1949,major_lacerations,-32.93333333333333,151.75,1949-01-01,bit_leg,bit_leg,coastal,New South Wales,fatal,"bar beach, newcastle",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"sharpe,coppleson,baldridge, smh 24.1.1949","leg, hand",ASAF questionnaire,"bite analysis, shark behaviour",bit victim on leg,20.0
2,1949,nan,-33.65,151.31666666666666,1949-02-01,bumped,bumped_into_object,coastal,New South Wales,uninjured,"newport, sydney",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,smh 27.2.1949,other: uninjured,media outlet,"shark behaviour, direct observation",bumped ski,
4,1949,major_lacerations,-16.716666666666665,145.63333333333333,1949-04-01,bit_leg,bit_leg,coastal,Queensland,fatal,"ellis beach, cairns",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe,coppleson,smh 18.4.1949",leg,media outlet,"bite analysis, shark behaviour",bit victim on leg,13.0
5,1949,major_lacerations,-17.966666666666665,122.16666666666667,1949-05-01,bit_arm,bit_arm,coastal,Western Australia,injured,"broome, gantheaume point",unprovoked,female,swimming,bull shark,Carcharhinus leucas,1.0,"sharpe, baldridge, g. whitley, canberra times23.5.1949",arm,media outlet,direct observation,bit victim on arm,22.0
8,1949,minor_lacerations,-40.11666666666667,148.93333333333334,1949-08-01,bit_leg,bit_victim_on_leg_thigh,island_open_ocean,Tasmania,injured,"flinders island, bass strait.",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"green, shark&survl.,baldridge, melbourne herald 1949",thigh,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg - thigh,18.0
8,1949,abrasion,-16.816666666666666,145.76666666666668,1949-08-01,grazed,grazed,coastal,Queensland,injured,"yorkey knob beach, cairns",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe,s.m.herald & daily telegraph.",torso,media outlet,"bite analysis, shark behaviour",grazed victim skin,21.0
8,1949,major_lacerations,-16.816666666666666,145.76666666666668,1949-08-01,bit_torso,bit_torso,coastal,Queensland,fatal,"yorkey knob beach, cairns",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe,smh 29.8.1949 & daily telegraph",torso,media outlet,"bite analysis, shark behaviour",bit victim on torso,34.0
11,1949,minor_lacerations,-34,151.2,1949-11-01,bit_arm,bit_arm,coastal,New South Wales,injured,"botany bay, kurnell",provoked,male,swimming,wobbegong,Orectolobidae,2.0,"green, shark&survl, whitley, smh 21.11.1949",arm,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on arm,36.0
1,1950,minor_lacerations,-37.96666666666667,144.7,1950-01-01,unknown,unknown,coastal,Victoria,injured,"port phillip bay, south beach, werribee",provoked,male,swimming,wobbegong,Orectolobidae,1.0,werribee shire banner 12.1.1950,foot,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",unknown,
4,1950,major_lacerations,-16.9,145.85,1950-04-01,unknown,unknown,coastal,Queensland,fatal,"cairns, kings beach",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,,cairns post 3.7.1950,unknown,media outlet,"bite analysis, shark behaviour",unknown,50.0
11,1950,major_lacerations,-28.1,153.1,1950-11-01,bit_other,bit_buttock,coastal,Queensland,injured,burleigh heads,unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"baldridge, coppleson, sunday mail 31.12.1995","hand, pelvic region",media outlet,direct observation,bit victim on body - buttock,21.0
11,1950,nan,-23.116666666666667,150.73333333333332,1950-11-01,bit_object,bit_equipment,coastal,Queensland,uninjured,yeppoon,unprovoked,male,unmotorised boating,tiger shark,Galeocerdo cuvier ,1.0,"shark & rays of aust p77, smh 13.11.1950",other: uninjured,media outlet,"bite analysis, shark behaviour",bit canoe,18.0
12,1950,major_lacerations,-28.1,153.46666666666667,1950-12-01,bit_torso,bit_torso,coastal,Queensland,fatal,"palm beach, gold coast",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"coppleson, baldridge, sunday mail 17.12.1950","leg, torso",media outlet,"bite analysis, shark behaviour",bit victim on torso,20.0
2,1951,abrasion,-34.53333333333333,150.86666666666667,1951-02-01,grazed,grazed,estuary_harbour,New South Wales,injured,"windang, lake illawarra, wollongong",provoked,male,spearfishing,bull shark,Carcharhinus leucas,1.0,"coppleson, shark&survl, canberra times 5.2.1951","thigh, torso",media outlet,"shark behaviour, geographical location",grazed victim w/skin,20.0
2,1951,major_lacerations,-33.88333333333333,151.26666666666668,1951-02-01,bit_leg,bit_leg,coastal,New South Wales,injured,"bondi beach, sydney",unprovoked,male,swimming,unknown,Orectolobidae,1.0,"green,shark&survl, whitley, newspaper 1951",leg,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,14.0
3,1951,minor_lacerations,-33.63333333333333,151.31666666666666,1951-03-01,bit_torso,bit_torso,coastal,New South Wales,injured,"avalon beach, sydney.",provoked,male,boarding,wobbegong,Orectolobidae,1.0,"green, shark&survl, whitley, smh 27.3.1951 ",torso,media outlet,direct observation,bit victim on chest ,23.0
9,1951,major_lacerations,-23.383333333333333,150.55,1951-09-01,bit_torso,bit_torso,river,Queensland,fatal,fitzroy river,unprovoked,male,swimming,bull shark,Carcharhinus leucas,1.0,"green,baldridge codes,coppleson, canberra times 4.9.1951","leg, torso",media outlet,"shark behaviour, geographical location",bit victim on torso,56.0
10,1951,major_lacerations,-19.233333333333334,146.8,1951-10-01,bit_leg,bit_leg,coastal,Queensland,fatal,"townsville, kissing point",unprovoked,male,swimming,tiger shark,Galeocerdo cuvier ,1.0,"sharpe,shark&survl.,baldridge, canberra times 23.10.1951","hand, torso, thigh",media outlet,unknown,bit victim on leg,42.0
12,1951,major_lacerations,-32.93333333333333,151.75,1951-12-01,attacked,bit_victim_,coastal,New South Wales,fatal,"merewether beach, newcastle",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"sharpe,baldridge,coppleson, smh 7.12.1951","arm, leg, torso",media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim ,21.0
12,1951,nan,-33.36666666666667,151.43333333333334,1951-12-01,bumped,bumped_ski_from_below,coastal,New South Wales,uninjured,"terrigal, central coast",unprovoked,male,boarding,white shark,Carcharodon carcharias ,1.0,smh 31.12.1951,other: uninjured,media outlet,shark behaviour,bumped ski from below,32.0
1,1952,minor_lacerations,-29.1,153.43333333333334,1952-01-01,bit_leg,bit_leg,coastal,New South Wales,injured,evan's head,unprovoked,male,boarding,wobbegong,Orectolobidae,1.0,the canberra times 8.1.1952,"calf, foot",media outlet,shark behaviour,bit victim on leg,
2,1952,nan,-19.25,146.81666666666666,1952-02-01,bit_victims_trouser_leg,bit_victims_trouser_leg,estuary_harbour,Queensland,uninjured,"townsville, ross creek",provoked,male,unknown,bull shark,Carcharhinus leucas,1.0,townsville bulletin 19.2.1952,other: uninjured,media outlet,"shark behaviour, geographical location, direct observation",bit victims trouser leg,
5,1952,abrasion,-35.06666666666667,117.05,1952-05-01,miscellaneous,bit_fish_fingers,coastal,Western Australia,injured,boyup brook (area),provoked,male,fishing,wobbegong,Orectolobidae,1.0,the west australian 7.5.1952,"arm, hand",book,unknown,bit fish & fingers,
11,1952,abrasion,-38.38333333333333,145.15,1952-11-01,grazed,grazed_by_close_pass,coastal,Victoria,injured,"somers beach, westernport",unprovoked,male,swimming,white shark,Carcharodon carcharias ,1.0,"p. coutin vic saf, cairns post 25.11.1952",torso,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",grazed by close pass,23.0
12,1952,major_lacerations,-38.016666666666666,140.56666666666666,1952-12-01,bit_leg,bit_leg,coastal,South Australia,injured,cape douglas,provoked,male,fishing,white shark,Carcharodon carcharias ,1.0,"green,shark&survl,whitley, smh 22.12.1952 ",thigh,media outlet,"bite analysis, shark behaviour, geographical location, direct observation",bit victim on leg,25.0
2,1953,major_lacerations,-33.86666666666667,151.2,1953-02-01,bit_leg,bit_leg,coastal,New South Wales,injured,sydney,provoked,male,spearfishing,wobbegong,Orectolobidae,1.0,baldridge.,leg,book,direct observation,bit victim on leg - knee,
2,1953,other_teeth_marks,-34.56666666666667,150.86666666666667,1953-02-01,bit_victims_face_mask,bit_victims_face_mask,coastal,New South Wales,injured,"shellharbour, wollongong",provoked,male,spearfishing,wobbegong,Orectolobidae,1.0,"green,whitley, coppleson/goadby 1988, smh 16.2.1953",head,media outlet,direct observation,bit victims face mask,25.0
2,1953,minor_lacerations,-33.71666666666667,151.3,1953-02-01,bit_foot,bit_foot,coastal,New South Wales,injured,"collaroy beach, sydney",provoked,male,spearfishing,wobbegong,Orectolobidae,1.0,skindiver magazine 1.3.1965,foot,book,direct observation,bit victim on foot,
3,1953,minor_lacerations,-33.733333333333334,151.3,1953-03-01,bit_arm,bit_arm,coastal,New South Wales,injured,"long reef, sydney",provoked,male,spearfishing,tiger shark,Galeocerdo cuvier ,1.0,"green,whitley, smh 23.3.1953",arm,media outlet,unknown,bit victim on arm,23.0
